-2.044979104163147099e-01,-1.504803896743226593e-02
-9.208210072883571407e-02,-1.509410044855085190e-02
-5.625871201613413808e-01,-2.467849305180510808e-02
-3.700772905049347083e-01,-1.273852462297253227e-02
-4.474537270837586900e-01,-2.597700602910606171e-02
-4.482968800635885875e-01,-2.352334106778241826e-02
-2.291184392892360866e-01,-2.999404084212156651e-02
-1.361161776091996400e-01,-9.770265923510341316e-03
-6.492576848487968677e-02,-2.726390486568310706e-02
-1.683236231511318071e-01,-2.963421752551907012e-02
-5.574478155236410881e-01,-9.615987939802913761e-03
-7.369680356041512226e-02,-1.470955237561751179e-02
-4.262186858558897340e-01,-2.816717817719093658e-02
-7.274765618850209670e-02,-9.259541699655947367e-03
-1.582431564029104787e-01,-2.539527644764431186e-02
-4.513631076620736593e-01,-1.530978539603703933e-02
-1.385048092301261469e-01,-1.163778691116879732e-02
-2.318769853640918477e-01,-2.399350581969085169e-02
-9.757635469333740541e-02,-2.913304682660269179e-02
-2.625577068745060250e-01,-1.331779011619414060e-02
-8.847226946420795601e-02,-1.313398572468801526e-02
-4.185970540971127862e-01,-2.566968248371754788e-02
-2.854116972557533272e-01,-8.768081466376011213e-03
-6.564634524817666850e-02,-1.210379432137016764e-02
-5.871999448017611867e-01,-1.909646297344307075e-02
-1.132998242452003812e-01,-1.222580631595989939e-02
-2.105239138282589406e-01,-9.918901179498229581e-03
-1.159193949764539544e-01,-6.862874370951677939e-03
-3.509095073596243952e-01,-2.426369118211709960e-02
-4.062027765921355504e-02,-3.984836897686766348e-03
-8.775222980923053084e-02,-2.165204467773295879e-02
-1.798900268720296514e-01,-2.992738110140144570e-02
-1.910403308203918737e-01,-3.621261861510224889e-03
-4.904376003194084177e-01,-7.509572077969772080e-03
-6.039734336834993306e-02,-2.084073770814034304e-02
-4.941429584465770186e-01,-9.932833290575810228e-03
-7.920828314686663429e-02,-1.809851656985763529e-02
-5.451843174409636283e-01,-1.615461478213769259e-02
-3.851419950967587269e-01,-2.722142616525975028e-02
-2.142944005794542583e-01,-1.887635578092478061e-02
-2.069851187158771866e-01,-2.675161160665977603e-02
-1.436839046968213518e-01,-2.912458971143708133e-03
-7.198872375978875027e-02,-1.386545065097622570e-02
-4.601171698423036638e-01,-2.888150753614055280e-02
-2.217196927038859455e-01,-1.492368776883623918e-02
-1.170169450960587970e-01,-2.183842957402964621e-02
-3.684817863096875312e-01,-2.647061268909689166e-02
-2.856303459462319339e-01,-2.997124157350652268e-02
-2.601861305956462145e-01,-9.528770078367993293e-03
-1.864314618955268399e-01,-2.540702288522050240e-02
-1.044579160378432681e-01,-2.952326168506207160e-02
