-2.044979104163147099e-01,-1.504803896743226593e-02
-9.208210072883571407e-02,-1.509410044855085190e-02
-5.625871201613413808e-01,-2.467849305180510808e-02
-3.700772905049347083e-01,-1.273852462297253227e-02
-4.474537270837586900e-01,-2.597700602910606171e-02
-4.482968800635885875e-01,-2.352334106778241826e-02
-2.291184392892360866e-01,-2.999404084212156651e-02
-1.361161776091996400e-01,-9.770265923510341316e-03
-6.492576848487968677e-02,-2.726390486568310706e-02
-1.683236231511318071e-01,-2.963421752551907012e-02
-5.574478155236410881e-01,-9.615987939802913761e-03
-7.369680356041512226e-02,-1.470955237561751179e-02
-4.262186858558897340e-01,-2.816717817719093658e-02
-7.274765618850209670e-02,-9.259541699655947367e-03
-1.582431564029104787e-01,-2.539527644764431186e-02
-4.513631076620736593e-01,-1.530978539603703933e-02
-1.385048092301261469e-01,-1.163778691116879732e-02
-2.318769853640918477e-01,-2.399350581969085169e-02
-9.757635469333740541e-02,-2.913304682660269179e-02
-2.625577068745060250e-01,-1.331779011619414060e-02
-8.847226946420795601e-02,-1.313398572468801526e-02
-4.185970540971127862e-01,-2.566968248371754788e-02
-2.854116972557533272e-01,-8.768081466376011213e-03
-6.564634524817666850e-02,-1.210379432137016764e-02
-5.871999448017611867e-01,-1.909646297344307075e-02
-1.132998242452003812e-01,-1.222580631595989939e-02
-2.105239138282589406e-01,-9.918901179498229581e-03
-1.159193949764539544e-01,-6.862874370951677939e-03
-3.509095073596243952e-01,-2.426369118211709960e-02
-4.062027765921355504e-02,-3.984836897686766348e-03
-8.775222980923053084e-02,-2.165204467773295879e-02
-1.798900268720296514e-01,-2.992738110140144570e-02
-1.910403308203918737e-01,-3.621261861510224889e-03
-4.904376003194084177e-01,-7.509572077969772080e-03
-6.039734336834993306e-02,-2.084073770814034304e-02
-4.941429584465770186e-01,-9.932833290575810228e-03
-7.920828314686663429e-02,-1.809851656985763529e-02
-5.451843174409636283e-01,-1.615461478213769259e-02
-3.851419950967587269e-01,-2.722142616525975028e-02
-2.142944005794542583e-01,-1.887635578092478061e-02
-2.069851187158771866e-01,-2.675161160665977603e-02
-1.436839046968213518e-01,-2.912458971143708133e-03
-7.198872375978875027e-02,-1.386545065097622570e-02
-4.601171698423036638e-01,-2.888150753614055280e-02
-2.217196927038859455e-01,-1.492368776883623918e-02
-1.170169450960587970e-01,-2.183842957402964621e-02
-3.684817863096875312e-01,-2.647061268909689166e-02
-2.856303459462319339e-01,-2.997124157350652268e-02
-2.601861305956462145e-01,-9.528770078367993293e-03
-1.864314618955268399e-01,-2.540702288522050240e-02
-1.044579160378432681e-01,-2.952326168506207160e-02
-9.793635643849815664e-02,-1.320893308164436397e-02
-1.697890148516173758e-01,-1.661411025746161590e-02
-1.951571475928250143e-01,-1.871182012607364165e-02
-5.244341636261358186e-01,-2.283515850733694452e-02
-1.307783028243409418e-01,-2.843537936354793502e-02
-2.081386283403739434e-01,-1.624050251249500171e-02
-2.009524899892039806e-01,-5.213552841398747320e-03
-2.185421399458962743e-01,-1.912891079631879460e-02
-8.773691405759061201e-02,-2.856949453685551053e-03
-3.505073283425069186e-01,-2.224018859395041417e-02
-1.303000501703814318e-01,-2.839381283648135385e-02
-1.418044082572303688e-01,-6.677539770979680836e-03
-6.662213638444801356e-02,-1.141973921697288230e-02
-3.724542963615306013e-01,-2.130317808158851967e-02
-2.259529133128284906e-01,-2.929826668931747452e-02
-2.752347080808087432e-01,-2.448459803818685970e-02
-2.189763824684304028e-01,-5.815794841654160427e-03
-5.876041033832314353e-01,-2.827751809467319091e-02
-1.414348989461281791e-01,-2.986146131683698260e-02
-6.824636062126324121e-02,-1.195381340536942269e-02
-7.617697567023924698e-02,-1.430456113019674610e-02
-2.151389915024139177e-01,-1.238176411401041045e-02
-1.340881876389471983e-01,-2.446191820936039971e-02
-9.330452603985885107e-02,-4.786429573780598586e-03
-2.875229117464567219e-01,-1.466119336343386578e-02
-4.669534134243488038e-02,-2.536991605310098472e-02
-2.211638415857158368e-01,-1.559150694405095003e-02
-2.079607934133515523e-01,-2.843247186133076448e-02
-1.382161659510038054e-01,-2.805925272679062055e-02
-3.538510979923877864e-01,-1.395286089054082433e-02
-8.024535456294694391e-02,-1.266991479831103967e-02
-5.970794662089407012e-01,-2.369789375039144455e-02
-2.474806304625107312e-01,-8.272075094476735724e-03
-4.103227456720363042e-01,-2.161089522444565453e-02
-3.812675481118282805e-01,-2.309998911264829827e-02
-1.617840510435981094e-01,-8.348213124300373975e-03
-5.753294683320820946e-01,-2.807175091449208224e-02
-4.870913792844154822e-01,-1.552223373986242119e-02
-2.138283396345807275e-01,-6.681199405327305219e-03
-9.540144149773974180e-02,-1.910065519519869902e-03
-4.811338363365466608e-01,-2.194513995089147212e-02
-1.689775929425028633e-01,-5.753552447166621758e-03
-5.489701332947408696e-01,-2.163716026432275195e-03
-1.157299838531542502e-01,-1.073846765654914819e-02
-1.484589640050616999e-01,-2.820831463712389353e-02
-2.866726252101315930e-01,-1.254512570757157497e-02
-5.737602903981597890e-01,-8.056560676992006662e-03
-3.872589883365831764e-01,-1.943800688200056359e-02
-1.871215397909283540e-01,-2.181201263578980143e-02
